Date,District_Name,Neighborhood_Name,Sensus_Area,Population
2023-01-01,Horta-Guinardó,la Teixonera,7083,1380
2023-01-01,Horta-Guinardó,la Teixonera,7084,1386
2023-01-01,Horta-Guinardó,la Teixonera,7085,1283
2023-01-01,Horta-Guinardó,la Teixonera,7086,1496
2023-01-01,Horta-Guinardó,la Teixonera,7087,1652
2023-01-01,Horta-Guinardó,la Teixonera,7088,1737
2023-01-01,Horta-Guinardó,Sant Genís dels Agudells,7089,1417
2023-01-01,Horta-Guinardó,Sant Genís dels Agudells,7090,1480
2023-01-01,Horta-Guinardó,Sant Genís dels Agudells,7091,1240
2023-01-01,Horta-Guinardó,Sant Genís dels Agudells,7092,1501
2023-01-01,Horta-Guinardó,Sant Genís dels Agudells,7093,1747
2023-01-01,Horta-Guinardó,Montbau,7094,1269
2023-01-01,Horta-Guinardó,Montbau,7095,1562
2023-01-01,Horta-Guinardó,Montbau,7096,1461
2023-01-01,Horta-Guinardó,Montbau,7097,882
2023-01-01,Horta-Guinardó,la Vall d'Hebron,7098,2155
2023-01-01,Horta-Guinardó,la Vall d'Hebron,7099,1025
2023-01-01,Horta-Guinardó,la Vall d'Hebron,7100,1192
2023-01-01,Horta-Guinardó,la Vall d'Hebron,7101,1502
2023-01-01,Horta-Guinardó,la Clota,7102,699
2023-01-01,Horta-Guinardó,Horta,7103,1538
2023-01-01,Horta-Guinardó,Horta,7104,1573
2023-01-01,Horta-Guinardó,Horta,7105,1034
2023-01-01,Horta-Guinardó,Horta,7106,1202
2023-01-01,Horta-Guinardó,Horta,7107,1176
2023-01-01,Horta-Guinardó,Horta,7108,1256
2023-01-01,Horta-Guinardó,Horta,7109,1678
2023-01-01,Horta-Guinardó,Horta,7110,1003
2023-01-01,Horta-Guinardó,Horta,7111,919
2023-01-01,Horta-Guinardó,Horta,7112,1339
2023-01-01,Horta-Guinardó,Horta,7113,1216
2023-01-01,Horta-Guinardó,Horta,7114,1236
2023-01-01,Horta-Guinardó,Horta,7115,1076
2023-01-01,Horta-Guinardó,Horta,7116,1520
2023-01-01,Horta-Guinardó,Horta,7117,3941
2023-01-01,Horta-Guinardó,Horta,7118,1252
2023-01-01,Horta-Guinardó,Horta,7119,1302
2023-01-01,Horta-Guinardó,Horta,7120,1223
2023-01-01,Horta-Guinardó,Horta,7121,1192
2023-01-01,Horta-Guinardó,Horta,7122,1304
2023-01-01,Horta-Guinardó,Horta,7123,1415
2023-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8001,1282
2023-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8002,1254
2023-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8003,1228
2023-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8004,1494
2023-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8005,1131
2023-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8006,1680
2023-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8007,1159
2023-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8008,1607
2023-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8009,1806
2023-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8010,1101
2023-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8011,1165
2023-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8012,1272
2023-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8013,1188
2023-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8014,1287
2023-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8015,1410
2023-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8016,1152
2023-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8017,1362
2023-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8018,1506
2023-01-01,Nou Barris,Vilapicina i la Torre Llobeta,8019,1835
2023-01-01,Nou Barris,Porta,8020,1368
2023-01-01,Nou Barris,Porta,8021,1443
2023-01-01,Nou Barris,Porta,8022,1211
2023-01-01,Nou Barris,Porta,8023,1384
2023-01-01,Nou Barris,Porta,8024,1352
2023-01-01,Nou Barris,Porta,8025,1267
2023-01-01,Nou Barris,Porta,8026,1378
2023-01-01,Nou Barris,Porta,8027,1440
2023-01-01,Nou Barris,Porta,8028,1079
2023-01-01,Nou Barris,Porta,8029,1501
2023-01-01,Nou Barris,Porta,8030,1471
2023-01-01,Nou Barris,Porta,8031,1310
2023-01-01,Nou Barris,Porta,8032,1260
2023-01-01,Nou Barris,Porta,8033,1494
2023-01-01,Nou Barris,Porta,8034,1233
2023-01-01,Nou Barris,Porta,8035,5647
2023-01-01,Nou Barris,Porta,8036,1548
2023-01-01,Nou Barris,Porta,8037,1592
2023-01-01,Nou Barris,el Turó de la Peira,8038,1634
2023-01-01,Nou Barris,el Turó de la Peira,8039,1538
2023-01-01,Nou Barris,el Turó de la Peira,8040,1973
2023-01-01,Nou Barris,el Turó de la Peira,8041,2512
2023-01-01,Nou Barris,el Turó de la Peira,8042,1242
2023-01-01,Nou Barris,el Turó de la Peira,8043,1099
2023-01-01,Nou Barris,el Turó de la Peira,8044,1361
2023-01-01,Nou Barris,el Turó de la Peira,8045,1797
2023-01-01,Nou Barris,el Turó de la Peira,8046,1484
2023-01-01,Nou Barris,el Turó de la Peira,8047,1655
2023-01-01,Nou Barris,Can Peguera,8048,973
2023-01-01,Nou Barris,Can Peguera,8049,1197
2023-01-01,Nou Barris,la Guineueta,8050,1354
2023-01-01,Nou Barris,la Guineueta,8051,1347
2023-01-01,Nou Barris,la Guineueta,8052,881
2023-01-01,Nou Barris,la Guineueta,8053,1108
2023-01-01,Nou Barris,la Guineueta,8054,1650
2023-01-01,Nou Barris,la Guineueta,8055,1790
2023-01-01,Nou Barris,la Guineueta,8215,1596
2023-01-01,Nou Barris,la Guineueta,8056,1534
2023-01-01,Nou Barris,la Guineueta,8057,1314
2023-01-01,Nou Barris,la Guineueta,8058,1663
2023-01-01,Nou Barris,la Guineueta,8059,1028
2023-01-01,Nou Barris,Canyelles,8060,1184
2023-01-01,Nou Barris,Canyelles,8061,1617
2023-01-01,Nou Barris,Canyelles,8062,1124
2023-01-01,Nou Barris,Canyelles,8063,1061
2023-01-01,Nou Barris,Canyelles,8064,1800
2023-01-01,Nou Barris,les Roquetes,8065,1765
2023-01-01,Nou Barris,les Roquetes,8066,1606
2023-01-01,Nou Barris,les Roquetes,8067,1822
2023-01-01,Nou Barris,les Roquetes,8068,1856
2023-01-01,Nou Barris,les Roquetes,8069,1588
2023-01-01,Nou Barris,les Roquetes,8070,1480
2023-01-01,Nou Barris,les Roquetes,8071,1730
2023-01-01,Nou Barris,les Roquetes,8072,1206
2023-01-01,Nou Barris,les Roquetes,8073,1888
2023-01-01,Nou Barris,les Roquetes,8074,1582
2023-01-01,Nou Barris,Verdun,8075,1911
2023-01-01,Nou Barris,Verdun,8076,1583
2023-01-01,Nou Barris,Verdun,8077,1411
2023-01-01,Nou Barris,Verdun,8078,1596
2023-01-01,Nou Barris,Verdun,8079,1442
2023-01-01,Nou Barris,Verdun,8080,1537
2023-01-01,Nou Barris,Verdun,8081,1682
2023-01-01,Nou Barris,Verdun,8082,1612
2023-01-01,Nou Barris,la Prosperitat,8083,1295
2023-01-01,Nou Barris,la Prosperitat,8084,1114
2023-01-01,Nou Barris,la Prosperitat,8085,1540
2023-01-01,Nou Barris,la Prosperitat,8086,1687
2023-01-01,Nou Barris,la Prosperitat,8087,1205
2023-01-01,Nou Barris,la Prosperitat,8088,1288
2023-01-01,Nou Barris,la Prosperitat,8089,1208
2023-01-01,Nou Barris,la Prosperitat,8090,1208
2023-01-01,Nou Barris,la Prosperitat,8091,1200
2023-01-01,Nou Barris,la Prosperitat,8092,996
2023-01-01,Nou Barris,la Prosperitat,8093,1284
2023-01-01,Nou Barris,la Prosperitat,8094,1422
2023-01-01,Nou Barris,la Prosperitat,8095,1103
2023-01-01,Nou Barris,la Prosperitat,8096,1543
2023-01-01,Nou Barris,la Prosperitat,8097,1287
2023-01-01,Nou Barris,la Prosperitat,8098,1268
2023-01-01,Nou Barris,la Prosperitat,8099,1449
2023-01-01,Nou Barris,la Prosperitat,8100,1306
2023-01-01,Nou Barris,la Prosperitat,8101,1708
2023-01-01,Nou Barris,la Prosperitat,8102,1553
2023-01-01,Nou Barris,la Trinitat Nova,8103,1681
2023-01-01,Nou Barris,la Trinitat Nova,8104,1292
2023-01-01,Nou Barris,la Trinitat Nova,8105,1428
2023-01-01,Nou Barris,la Trinitat Nova,8106,1294
2023-01-01,Nou Barris,la Trinitat Nova,8107,1929
2023-01-01,Nou Barris,Torre Baró,8108,1986
2023-01-01,Nou Barris,Torre Baró,8109,953
2023-01-01,Nou Barris,Ciutat Meridiana,8110,1971
2023-01-01,Nou Barris,Ciutat Meridiana,8111,1662
2023-01-01,Nou Barris,Ciutat Meridiana,8112,1715
2023-01-01,Nou Barris,Ciutat Meridiana,8113,1829
2023-01-01,Nou Barris,Ciutat Meridiana,8114,1971
2023-01-01,Nou Barris,Ciutat Meridiana,8115,1709
2023-01-01,Nou Barris,Vallbona,8116,1421
2023-01-01,Sant Andreu,la Trinitat Vella,9001,2693
2023-01-01,Sant Andreu,la Trinitat Vella,9002,2184
2023-01-01,Sant Andreu,la Trinitat Vella,9003,2160
2023-01-01,Sant Andreu,la Trinitat Vella,9004,1617
2023-01-01,Sant Andreu,la Trinitat Vella,9005,1632
2023-01-01,Sant Andreu,Baró de Viver,9006,1266
2023-01-01,Sant Andreu,Baró de Viver,9007,1316
2023-01-01,Sant Andreu,el Bon Pastor,9008,1837
2023-01-01,Sant Andreu,el Bon Pastor,9009,1420
2023-01-01,Sant Andreu,el Bon Pastor,9010,1784
2023-01-01,Sant Andreu,el Bon Pastor,9011,1627
2023-01-01,Sant Andreu,el Bon Pastor,9013,2117
2023-01-01,Sant Andreu,el Bon Pastor,9014,3746
2023-01-01,Sant Andreu,el Bon Pastor,9015,1903
2023-01-01,Sant Andreu,Sant Andreu,9016,1262
2023-01-01,Sant Andreu,Sant Andreu,9017,1503
2023-01-01,Sant Andreu,Sant Andreu,9018,1443
2023-01-01,Sant Andreu,Sant Andreu,9019,2663
2023-01-01,Sant Andreu,Sant Andreu,9020,1121
2023-01-01,Sant Andreu,Sant Andreu,9021,1392
2023-01-01,Sant Andreu,Sant Andreu,9022,1266
2023-01-01,Sant Andreu,Sant Andreu,9023,1198
2023-01-01,Sant Andreu,Sant Andreu,9024,1177
2023-01-01,Sant Andreu,Sant Andreu,9025,1269
2023-01-01,Sant Andreu,Sant Andreu,9026,1468
2023-01-01,Sant Andreu,Sant Andreu,9027,1286
2023-01-01,Sant Andreu,Sant Andreu,9028,1533
2023-01-01,Sant Andreu,Sant Andreu,9029,1078
2023-01-01,Sant Andreu,Sant Andreu,9030,1452
2023-01-01,Sant Andreu,Sant Andreu,9031,1184
2023-01-01,Sant Andreu,Sant Andreu,9032,2174
2023-01-01,Sant Andreu,Sant Andreu,9033,3252
2023-01-01,Sant Andreu,Sant Andreu,9034,1446
2023-01-01,Sant Andreu,Sant Andreu,9035,1530
2023-01-01,Sant Andreu,Sant Andreu,9036,1349
2023-01-01,Sant Andreu,Sant Andreu,9037,1744
2023-01-01,Sant Andreu,Sant Andreu,9038,1743
2023-01-01,Sant Andreu,Sant Andreu,9039,1531
2023-01-01,Sant Andreu,Sant Andreu,9040,1624
2023-01-01,Sant Andreu,Sant Andreu,9041,1414
2023-01-01,Sant Andreu,Sant Andreu,9042,1258
2023-01-01,Sant Andreu,Sant Andreu,9043,1366
2023-01-01,Sant Andreu,Sant Andreu,9044,1527
2023-01-01,Sant Andreu,Sant Andreu,9045,1432
2023-01-01,Sant Andreu,Sant Andreu,9046,1296
2023-01-01,Sant Andreu,Sant Andreu,9047,1577
2023-01-01,Sant Andreu,Sant Andreu,9048,1345
2023-01-01,Sant Andreu,Sant Andreu,9049,1280
2023-01-01,Sant Andreu,Sant Andreu,9050,1522
2023-01-01,Sant Andreu,Sant Andreu,9051,1259
2023-01-01,Sant Andreu,Sant Andreu,9052,1224
2023-01-01,Sant Andreu,Sant Andreu,9053,1636
2023-01-01,Sant Andreu,Sant Andreu,9054,1078
2023-01-01,Sant Andreu,la Sagrera,9055,1806
2023-01-01,Sant Andreu,la Sagrera,9056,1140
2023-01-01,Sant Andreu,la Sagrera,9057,1694
2023-01-01,Sant Andreu,la Sagrera,9058,1523
2023-01-01,Sant Andreu,la Sagrera,9059,1435
2023-01-01,Sant Andreu,la Sagrera,9060,1356
2023-01-01,Sant Andreu,la Sagrera,9156,1260
2023-01-01,Sant Andreu,la Sagrera,9061,1676
2023-01-01,Sant Andreu,la Sagrera,9062,1543
2023-01-01,Sant Andreu,la Sagrera,9063,1126
2023-01-01,Sant Andreu,la Sagrera,9064,1146
2023-01-01,Sant Andreu,la Sagrera,9065,2099
2023-01-01,Sant Andreu,la Sagrera,9066,1433
2023-01-01,Sant Andreu,la Sagrera,9067,1530
2023-01-01,Sant Andreu,la Sagrera,9068,1524
2023-01-01,Sant Andreu,la Sagrera,9069,941
2023-01-01,Sant Andreu,la Sagrera,9070,1790
2023-01-01,Sant Andreu,la Sagrera,9071,1892
2023-01-01,Sant Andreu,la Sagrera,9072,1499
2023-01-01,Sant Andreu,la Sagrera,9073,1495
2023-01-01,Sant Andreu,el Congrés i els Indians,9074,1714
2023-01-01,Sant Andreu,el Congrés i els Indians,9075,1577
2023-01-01,Sant Andreu,el Congrés i els Indians,9076,1459
2023-01-01,Sant Andreu,el Congrés i els Indians,9077,1620
2023-01-01,Sant Andreu,el Congrés i els Indians,9078,1463
2023-01-01,Sant Andreu,el Congrés i els Indians,9079,1667
2023-01-01,Sant Andreu,el Congrés i els Indians,9080,1334
2023-01-01,Sant Andreu,el Congrés i els Indians,9081,1726
2023-01-01,Sant Andreu,el Congrés i els Indians,9082,2063
2023-01-01,Sant Andreu,Navas,9083,1628
2023-01-01,Sant Andreu,Navas,9084,1717
2023-01-01,Sant Andreu,Navas,9085,1788
2023-01-01,Sant Andreu,Navas,9086,1494
2023-01-01,Sant Andreu,Navas,9087,1296
2023-01-01,Sant Andreu,Navas,9088,1903
2023-01-01,Sant Andreu,Navas,9089,1499
2023-01-01,Sant Andreu,Navas,9090,1505
2023-01-01,Sant Andreu,Navas,9091,1836
2023-01-01,Sant Andreu,Navas,9092,1925
2023-01-01,Sant Andreu,Navas,9093,1299
2023-01-01,Sant Andreu,Navas,9094,2005
2023-01-01,Sant Andreu,Navas,9095,2169
2023-01-01,Sant Martí,el Camp de l'Arpa del Clot,10001,1626
2023-01-01,Sant Martí,el Camp de l'Arpa del Clot,10002,1827
2023-01-01,Sant Martí,el Camp de l'Arpa del Clot,10003,1601
2023-01-01,Sant Martí,el Camp de l'Arpa del Clot,10004,1580
2023-01-01,Sant Martí,el Camp de l'Arpa del Clot,10005,1608
2023-01-01,Sant Martí,el Camp de l'Arpa del Clot,10006,1859
2023-01-01,Sant Martí,el Camp de l'Arpa del Clot,10007,1295
2023-01-01,Sant Martí,el Camp de l'Arpa del Clot,10008,1699
2023-01-01,Sant Martí,el Camp de l'Arpa del Clot,10009,1649
2023-01-01,Sant Martí,el Camp de l'Arpa del Clot,10010,1725
2023-01-01,Sant Martí,el Camp de l'Arpa del Clot,10011,1175
2023-01-01,Sant Martí,el Camp de l'Arpa del Clot,10012,1756
2023-01-01,Sant Martí,el Camp de l'Arpa del Clot,10013,1344
2023-01-01,Sant Martí,el Camp de l'Arpa del Clot,10014,1459
2023-01-01,Sant Martí,el Camp de l'Arpa del Clot,10015,1921
2023-01-01,Sant Martí,el Camp de l'Arpa del Clot,10016,1193
2023-01-01,Sant Martí,el Camp de l'Arpa del Clot,10017,1678
2023-01-01,Sant Martí,el Camp de l'Arpa del Clot,10018,1473
2023-01-01,Sant Martí,el Camp de l'Arpa del Clot,10019,1554
2023-01-01,Sant Martí,el Camp de l'Arpa del Clot,10020,1457
2023-01-01,Sant Martí,el Camp de l'Arpa del Clot,10021,1300
2023-01-01,Sant Martí,el Camp de l'Arpa del Clot,10022,1335
2023-01-01,Sant Martí,el Camp de l'Arpa del Clot,10023,1426
2023-01-01,Sant Martí,el Camp de l'Arpa del Clot,10024,1507
2023-01-01,Sant Martí,el Camp de l'Arpa del Clot,10025,1296
2023-01-01,Sant Martí,el Clot,10026,1616
2023-01-01,Sant Martí,el Clot,10027,1529
2023-01-01,Sant Martí,el Clot,10028,1747
2023-01-01,Sant Martí,el Clot,10029,1418
2023-01-01,Sant Martí,el Clot,10030,1738
2023-01-01,Sant Martí,el Clot,10031,1496
2023-01-01,Sant Martí,el Clot,10032,1366
2023-01-01,Sant Martí,el Clot,10033,875
2023-01-01,Sant Martí,el Clot,10034,1655
2023-01-01,Sant Martí,el Clot,10035,1928
2023-01-01,Sant Martí,el Clot,10036,1430
2023-01-01,Sant Martí,el Clot,10037,1030
2023-01-01,Sant Martí,el Clot,10234,1742
2023-01-01,Sant Martí,el Clot,10038,1658
2023-01-01,Sant Martí,el Clot,10039,1822
2023-01-01,Sant Martí,el Clot,10040,1820
2023-01-01,Sant Martí,el Clot,10041,1600
2023-01-01,Sant Martí,el Parc i la Llacuna del Poblenou,10042,3423
2023-01-01,Sant Martí,el Parc i la Llacuna del Poblenou,10043,2785
2023-01-01,Sant Martí,el Parc i la Llacuna del Poblenou,10044,1574
2023-01-01,Sant Martí,el Parc i la Llacuna del Poblenou,10045,1269
2023-01-01,Sant Martí,el Parc i la Llacuna del Poblenou,10046,1228
2023-01-01,Sant Martí,el Parc i la Llacuna del Poblenou,10047,1695
2023-01-01,Sant Martí,el Parc i la Llacuna del Poblenou,10048,1634
2023-01-01,Sant Martí,el Parc i la Llacuna del Poblenou,10049,1261
2023-01-01,Sant Martí,el Parc i la Llacuna del Poblenou,10050,1544
2023-01-01,Sant Martí,la Vila Olímpica del Poblenou,10051,1664
2023-01-01,Sant Martí,la Vila Olímpica del Poblenou,10052,2383
2023-01-01,Sant Martí,la Vila Olímpica del Poblenou,10053,1706
2023-01-01,Sant Martí,la Vila Olímpica del Poblenou,10054,980
2023-01-01,Sant Martí,la Vila Olímpica del Poblenou,10055,2605
2023-01-01,Sant Martí,el Poblenou,10056,1821
2023-01-01,Sant Martí,el Poblenou,10057,1413
2023-01-01,Sant Martí,el Poblenou,10058,1122
2023-01-01,Sant Martí,el Poblenou,10059,1798
2023-01-01,Sant Martí,el Poblenou,10060,1696
2023-01-01,Sant Martí,el Poblenou,10061,1765
2023-01-01,Sant Martí,el Poblenou,10062,1516
2023-01-01,Sant Martí,el Poblenou,10063,1222
2023-01-01,Sant Martí,el Poblenou,10064,1636
2023-01-01,Sant Martí,el Poblenou,10065,1579
2023-01-01,Sant Martí,el Poblenou,10066,2087
2023-01-01,Sant Martí,el Poblenou,10067,1922
2023-01-01,Sant Martí,el Poblenou,10068,1613
2023-01-01,Sant Martí,el Poblenou,10069,2778
2023-01-01,Sant Martí,el Poblenou,10070,1630
2023-01-01,Sant Martí,el Poblenou,10071,1776
2023-01-01,Sant Martí,el Poblenou,10072,2059
2023-01-01,Sant Martí,el Poblenou,10073,1454
2023-01-01,Sant Martí,el Poblenou,10074,1745
2023-01-01,Sant Martí,el Poblenou,10075,1519
2023-01-01,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,10076,2278
2023-01-01,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,10235,1304
2023-01-01,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,10236,1568
2023-01-01,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,10077,1806
2023-01-01,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,10078,2454
2023-01-01,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,10079,1708
2023-01-01,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,10080,2335
2023-01-01,Sant Martí,el Besòs i el Maresme,10081,2183
2023-01-01,Sant Martí,el Besòs i el Maresme,10082,1968
2023-01-01,Sant Martí,el Besòs i el Maresme,10083,2193
2023-01-01,Sant Martí,el Besòs i el Maresme,10084,1685
2023-01-01,Sant Martí,el Besòs i el Maresme,10085,2089
2023-01-01,Sant Martí,el Besòs i el Maresme,10086,1973
2023-01-01,Sant Martí,el Besòs i el Maresme,10087,1867
2023-01-01,Sant Martí,el Besòs i el Maresme,10088,1652
2023-01-01,Sant Martí,el Besòs i el Maresme,10089,6120
2023-01-01,Sant Martí,el Besòs i el Maresme,10090,1503
2023-01-01,Sant Martí,el Besòs i el Maresme,10091,1975
2023-01-01,Sant Martí,el Besòs i el Maresme,10092,1449
2023-01-01,Sant Martí,el Besòs i el Maresme,10093,1235
2023-01-01,Sant Martí,Provençals del Poblenou,10094,3192
2023-01-01,Sant Martí,Provençals del Poblenou,10095,1311
2023-01-01,Sant Martí,Provençals del Poblenou,10096,1684
2023-01-01,Sant Martí,Provençals del Poblenou,10097,1571
2023-01-01,Sant Martí,Provençals del Poblenou,10098,1739
2023-01-01,Sant Martí,Provençals del Poblenou,10099,1099
2023-01-01,Sant Martí,Provençals del Poblenou,10100,1695
2023-01-01,Sant Martí,Provençals del Poblenou,10101,1742
2023-01-01,Sant Martí,Provençals del Poblenou,10102,2639
2023-01-01,Sant Martí,Provençals del Poblenou,10103,2145
2023-01-01,Sant Martí,Provençals del Poblenou,10104,1553
2023-01-01,Sant Martí,Provençals del Poblenou,10237,903
2023-01-01,Sant Martí,Sant Martí de Provençals,10105,2142
2023-01-01,Sant Martí,Sant Martí de Provençals,10106,999
2023-01-01,Sant Martí,Sant Martí de Provençals,10107,1495
2023-01-01,Sant Martí,Sant Martí de Provençals,10108,1318
2023-01-01,Sant Martí,Sant Martí de Provençals,10109,1635
2023-01-01,Sant Martí,Sant Martí de Provençals,10110,1857
2023-01-01,Sant Martí,Sant Martí de Provençals,10111,1277
2023-01-01,Sant Martí,Sant Martí de Provençals,10112,1516
2023-01-01,Sant Martí,Sant Martí de Provençals,10113,1193
2023-01-01,Sant Martí,Sant Martí de Provençals,10114,1573
2023-01-01,Sant Martí,Sant Martí de Provençals,10115,1405
2023-01-01,Sant Martí,Sant Martí de Provençals,10116,1785
2023-01-01,Sant Martí,Sant Martí de Provençals,10117,1249
2023-01-01,Sant Martí,Sant Martí de Provençals,10118,996
2023-01-01,Sant Martí,Sant Martí de Provençals,10119,1151
2023-01-01,Sant Martí,Sant Martí de Provençals,10120,1487
2023-01-01,Sant Martí,Sant Martí de Provençals,10121,1607
2023-01-01,Sant Martí,Sant Martí de Provençals,10122,1484
2023-01-01,Sant Martí,la Verneda i la Pau,10123,1326
2023-01-01,Sant Martí,la Verneda i la Pau,10124,1055
2023-01-01,Sant Martí,la Verneda i la Pau,10125,1097
2023-01-01,Sant Martí,la Verneda i la Pau,10126,1008
2023-01-01,Sant Martí,la Verneda i la Pau,10127,1018
2023-01-01,Sant Martí,la Verneda i la Pau,10128,1516
2023-01-01,Sant Martí,la Verneda i la Pau,10129,1121
2023-01-01,Sant Martí,la Verneda i la Pau,10130,1219
2023-01-01,Sant Martí,la Verneda i la Pau,10131,1090
2023-01-01,Sant Martí,la Verneda i la Pau,10132,1272
2023-01-01,Sant Martí,la Verneda i la Pau,10133,1761
2023-01-01,Sant Martí,la Verneda i la Pau,10134,1564
2023-01-01,Sant Martí,la Verneda i la Pau,10135,1250
2023-01-01,Sant Martí,la Verneda i la Pau,10136,1379
2023-01-01,Sant Martí,la Verneda i la Pau,10137,1578
2023-01-01,Sant Martí,la Verneda i la Pau,10138,2076
2023-01-01,Sant Martí,la Verneda i la Pau,10139,1707
2023-01-01,Sant Martí,la Verneda i la Pau,10140,1646
2023-01-01,Sant Martí,la Verneda i la Pau,10141,1140
2023-01-01,Sant Martí,la Verneda i la Pau,10142,1625
2023-01-01,Sant Martí,la Verneda i la Pau,10143,1802
2024-01-01,Ciutat Vella,el Raval,1001,1309
2024-01-01,Ciutat Vella,el Raval,1002,1282
2024-01-01,Ciutat Vella,el Raval,1003,3500
2024-01-01,Ciutat Vella,el Raval,1004,2999
2024-01-01,Ciutat Vella,el Raval,1005,2326
2024-01-01,Ciutat Vella,el Raval,1006,1617
2024-01-01,Ciutat Vella,el Raval,1007,2003
2024-01-01,Ciutat Vella,el Raval,1008,3203
2024-01-01,Ciutat Vella,el Raval,1009,2117
2024-01-01,Ciutat Vella,el Raval,1010,2449
2024-01-01,Ciutat Vella,el Raval,1011,3091
2024-01-01,Ciutat Vella,el Raval,1012,1914
2024-01-01,Ciutat Vella,el Raval,1013,1471
2024-01-01,Ciutat Vella,el Raval,1014,1786
2024-01-01,Ciutat Vella,el Raval,1015,2334
2024-01-01,Ciutat Vella,el Raval,1016,2089
2024-01-01,Ciutat Vella,el Raval,1017,2523
2024-01-01,Ciutat Vella,el Raval,1018,1550
2024-01-01,Ciutat Vella,el Raval,1019,2827
2024-01-01,Ciutat Vella,el Raval,1020,2325
2024-01-01,Ciutat Vella,el Raval,1021,2219
2024-01-01,Ciutat Vella,el Barri Gòtic,1022,1749
2024-01-01,Ciutat Vella,el Barri Gòtic,1023,2040
2024-01-01,Ciutat Vella,el Barri Gòtic,1025,1377
2024-01-01,Ciutat Vella,el Barri Gòtic,1026,13115
2024-01-01,Ciutat Vella,el Barri Gòtic,1027,1522
2024-01-01,Ciutat Vella,el Barri Gòtic,1028,1939
2024-01-01,Ciutat Vella,el Barri Gòtic,1029,1449
2024-01-01,Ciutat Vella,el Barri Gòtic,1030,2484
2024-01-01,Ciutat Vella,el Barri Gòtic,1031,1547
2024-01-01,Ciutat Vella,la Barceloneta,1032,1735
2024-01-01,Ciutat Vella,la Barceloneta,1033,1088
2024-01-01,Ciutat Vella,la Barceloneta,1034,972
2024-01-01,Ciutat Vella,la Barceloneta,1035,1187
2024-01-01,Ciutat Vella,la Barceloneta,1036,1191
2024-01-01,Ciutat Vella,la Barceloneta,1037,1284
2024-01-01,Ciutat Vella,la Barceloneta,1038,1461
2024-01-01,Ciutat Vella,la Barceloneta,1039,1310
2024-01-01,Ciutat Vella,la Barceloneta,1040,1080
2024-01-01,Ciutat Vella,la Barceloneta,1041,1475
2024-01-01,Ciutat Vella,la Barceloneta,1042,1743
2024-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1043,1637
2024-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1044,1462
2024-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1045,1971
2024-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1046,1860
2024-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1047,1743
2024-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1048,2097
2024-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1049,1521
2024-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1050,1604
2024-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1051,1763
2024-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1052,2396
2024-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1053,1848
2024-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1054,1274
2024-01-01,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1055,1297
2024-01-01,Eixample,el Fort Pienc,2001,1351
2024-01-01,Eixample,el Fort Pienc,2002,6059
2024-01-01,Eixample,el Fort Pienc,2003,1180
2024-01-01,Eixample,el Fort Pienc,2004,1494
2024-01-01,Eixample,el Fort Pienc,2005,2051
2024-01-01,Eixample,el Fort Pienc,2006,1661
2024-01-01,Eixample,el Fort Pienc,2007,1209
2024-01-01,Eixample,el Fort Pienc,2008,1945
